ABCG5,c,96.7,Alpha and beta proteins (a/b) 
ABCG8,c,88.2,Alpha and beta proteins (a/b) 
ABHD10,c,99.8,Alpha and beta proteins (a/b) 
ABHD11--WBSCR21--PP1226,c,97.1,Alpha and beta proteins (a/b) 
ABHD12B--C14orf29,c,98.5,Alpha and beta proteins (a/b) 
ABHD12--C20orf22,c,98.2,Alpha and beta proteins (a/b) 
ABHD13--C13orf6,c,99.8,Alpha and beta proteins (a/b) 
ABHD14B--CIB,c,100.0,Alpha and beta proteins (a/b) 
ABHD16A--BAT5--G5--NG26--PP199,c,95.7,Alpha and beta proteins (a/b) 
ABHD16B--C20orf135,c,97.9,Alpha and beta proteins (a/b) 
ABHD17A--C19orf27--FAM108A1,c,99.2,Alpha and beta proteins (a/b) 
ABHD17B--C9orf77--FAM108B1--CGI-67,c,98.9,Alpha and beta proteins (a/b) 
ABHD17C--FAM108C1,c,99.3,Alpha and beta proteins (a/b) 
ABHD18--C4orf29,c,83.0,Alpha and beta proteins (a/b) 
ABHD1--LABH1,c,91.8,Alpha and beta proteins (a/b) 
ABHD2--LABH2,c,96.9,Alpha and beta proteins (a/b) 
ABHD3,c,94.1,Alpha and beta proteins (a/b) 
ABHD4,c,99.8,Alpha and beta proteins (a/b) 
ABHD5--NCIE2--CGI-58,c,99.8,Alpha and beta proteins (a/b) 
ABHD6,c,98.0,Alpha and beta proteins (a/b) 
ABHD8,c,98.9,Alpha and beta proteins (a/b) 
ABI1--SSH3BP1,b,97.3,All beta proteins 
ABI2--ARGBPIA,b,97.7,All beta proteins 
ABI3BP--NESHBP--TARSH,b,95.0,All beta proteins 
ABI3--NESH,b,93.8,All beta proteins 
ABL1--ABL--JTK7,d,99.7,Alpha and beta proteins (a+b) 
ABL1--ABL--JTK7,b,98.6,All beta proteins 
ABL2--ABLL--ARG,d,99.7,Alpha and beta proteins (a+b) 
ABL2--ABLL--ARG,b,98.5,All beta proteins 
ABLIM1--ABLIM--KIAA0059--LIMAB1,g,81.7,Small proteins 
ABLIM1--ABLIM--KIAA0059--LIMAB1,a,98.1,All alpha proteins 
ABLIM2--KIAA1808,a,98.7,All alpha proteins 
ABLIM2--KIAA1808,g,93.6,Small proteins 
ABLIM3--KIAA0843--HMFN1661,a,98.4,All alpha proteins 
ABLIM3--KIAA0843--HMFN1661,g,90.3,Small proteins 
ABO,c,100.0,Alpha and beta proteins (a/b) 
ABR,b,82.8,All beta proteins 
ABR,a,99.9,All alpha proteins 
ABT1,d,81.6,Alpha and beta proteins (a+b) 
ABTB1--BPOZ--PP2259,d,98.8,Alpha and beta proteins (a+b) 
ABTB1--BPOZ--PP2259,a,97.0,All alpha proteins 
ABTB2,d,87.4,Alpha and beta proteins (a+b) 
ABTB2,a,97.4,All alpha proteins 
ACAA1--ACAA--PTHIO,c,82.1,Alpha and beta proteins (a/b) 
ACAA2,c,82.0,Alpha and beta proteins (a/b) 
ACACA--ACAC--ACC1--ACCA,c,81.0,Alpha and beta proteins (a/b) 
ACACA--ACAC--ACC1--ACCA,d,99.2,Alpha and beta proteins (a+b) 
ACACA--ACAC--ACC1--ACCA,b,88.9,All beta proteins 
ACACB--ACC2--ACCB,d,88.0,Alpha and beta proteins (a+b) 
ACACB--ACC2--ACCB,b,99.4,All beta proteins 
ACACB--ACC2--ACCB,c,99.6,Alpha and beta proteins (a/b) 
ACAD10,c,97.9,Alpha and beta proteins (a/b) 
ACAD10,e,99.5,Multi-domain proteins (alpha and beta) 
ACAD10,a,98.1,All alpha proteins 
ACAD10,d,95.5,Alpha and beta proteins (a+b) 
ACAD11,d,98.1,Alpha and beta proteins (a+b) 
ACAD11,a,99.0,All alpha proteins 
ACAD11,e,99.6,Multi-domain proteins (alpha and beta) 
ACAD8--ARC42--IBD,e,99.7,Multi-domain proteins (alpha and beta) 
ACAD8--ARC42--IBD,a,99.8,All alpha proteins 
ACAD9,e,99.5,Multi-domain proteins (alpha and beta) 
ACAD9,a,99.8,All alpha proteins 
ACADL,a,99.8,All alpha proteins 
ACADL,e,99.7,Multi-domain proteins (alpha and beta) 
ACADM,a,99.9,All alpha proteins 
ACADM,e,99.9,Multi-domain proteins (alpha and beta) 
ACADS,a,99.9,All alpha proteins 
ACADS,e,99.8,Multi-domain proteins (alpha and beta) 
ACADSB,a,99.8,All alpha proteins 
ACADSB,e,99.9,Multi-domain proteins (alpha and beta) 
ACADVL--VLCAD,a,99.8,All alpha proteins 
ACADVL--VLCAD,e,99.4,Multi-domain proteins (alpha and beta) 
ACAN--AGC1--CSPG1--MSK16,g,96.0,Small proteins 
ACAN--AGC1--CSPG1--MSK16,b,95.9,All beta proteins 
ACAN--AGC1--CSPG1--MSK16,d,99.6,Alpha and beta proteins (a+b) 
ACAP1--CENTB1--KIAA0050,a,96.8,All alpha proteins 
ACAP1--CENTB1--KIAA0050,b,98.3,All beta proteins 
ACAP1--CENTB1--KIAA0050,g,100.0,Small proteins 
ACAP1--CENTB1--KIAA0050,d,97.5,Alpha and beta proteins (a+b) 
ACAP2--CENTB2--KIAA0041,a,98.7,All alpha proteins 
ACAP2--CENTB2--KIAA0041,b,98.7,All beta proteins 
ACAP2--CENTB2--KIAA0041,g,82.0,Small proteins 
ACAP2--CENTB2--KIAA0041,d,98.1,Alpha and beta proteins (a+b) 
ACAP3--CENTB5--KIAA1716,b,98.6,All beta proteins 
ACAP3--CENTB5--KIAA1716,a,99.1,All alpha proteins 
ACAP3--CENTB5--KIAA1716,d,97.7,Alpha and beta proteins (a+b) 
ACAP3--CENTB5--KIAA1716,g,83.6,Small proteins 
ACAT1--ACAT--MAT,c,91.6,Alpha and beta proteins (a/b) 
ACAT2--ACTL,c,88.9,Alpha and beta proteins (a/b) 
ACBD3--GCP60--GOCAP1--GOLPH1,b,99.8,All beta proteins 
ACBD3--GCP60--GOCAP1--GOLPH1,a,98.4,All alpha proteins 
ACBD4--HMFT0700,a,99.8,All alpha proteins 
ACBD5--KIAA1996,a,99.7,All alpha proteins 
ACBD6,a,99.8,All alpha proteins 
ACBD6,d,98.9,Alpha and beta proteins (a+b) 
ACBD7,a,81.5,All alpha proteins 
ACCSL,c,84.2,Alpha and beta proteins (a/b) 
ACCS--PHACS,c,94.6,Alpha and beta proteins (a/b) 
ACE--DCP--DCP1,d,85.8,Alpha and beta proteins (a+b) 
ACHE,c,89.3,Alpha and beta proteins (a/b) 
ACIN1--ACINUS--KIAA0670,d,80.7,Alpha and beta proteins (a+b) 
ACIN1--ACINUS--KIAA0670,a,89.9,All alpha proteins 
ACKR2--CCBP2--CCR10--CMKBR9--D6,f,99.9,Membrane and cell surface proteins and peptides 
ACKR3--CMKOR1--CXCR7--GPR159--RDC1,f,99.9,Membrane and cell surface proteins and peptides 
ACKR4--CCBP2--CCR11--CCRL1--VSHK1,f,99.9,Membrane and cell surface proteins and peptides 
ACLY,c,96.5,Alpha and beta proteins (a/b) 
ACLY,a,99.3,All alpha proteins 
ACLY,d,98.2,Alpha and beta proteins (a+b) 
ACMSD,c,99.6,Alpha and beta proteins (a/b) 
ACO1--IREB1,c,100.0,Alpha and beta proteins (a/b) 
ACO2,c,99.4,Alpha and beta proteins (a/b) 
ACOT11--BFIT--KIAA0707--THEA,d,99.4,Alpha and beta proteins (a+b) 
ACOT12--CACH--CACH1--STARD15,d,81.4,Alpha and beta proteins (a+b) 
ACOT13--THEM2--HT012--PNAS-27,d,98.6,Alpha and beta proteins (a+b) 
ACOT1--CTE1,c,91.1,Alpha and beta proteins (a/b) 
ACOT2--PTE2--PTE2A,c,84.7,Alpha and beta proteins (a/b) 
ACOT4--PTE2B--PTEIB,c,94.3,Alpha and beta proteins (a/b) 
ACOT6--C14orf42,c,89.7,Alpha and beta proteins (a/b) 
ACOT7--BACH,d,80.2,Alpha and beta proteins (a+b) 
ACOT7L--BACHL,d,88.3,Alpha and beta proteins (a+b) 
ACOT8--ACTEIII--PTE1--PTE2,d,99.9,Alpha and beta proteins (a+b) 
ACOT9--CGI-16,d,98.2,Alpha and beta proteins (a+b) 
ACOX1--ACOX,a,99.9,All alpha proteins 
ACOX1--ACOX,e,95.7,Multi-domain proteins (alpha and beta) 
ACOX2,a,99.7,All alpha proteins 
ACOX2,e,100.0,Multi-domain proteins (alpha and beta) 
ACOX3--BRCOX--PRCOX,e,92.9,Multi-domain proteins (alpha and beta) 
ACOX3--BRCOX--PRCOX,a,97.4,All alpha proteins 
ACOXL,a,98.5,All alpha proteins 
ACOXL,e,98.2,Multi-domain proteins (alpha and beta) 
ACP1,a,80.3,All alpha proteins 
ACP1,d,90.5,Alpha and beta proteins (a+b) 
ACP1,c,99.8,Alpha and beta proteins (a/b) 
ACP2,c,100.0,Alpha and beta proteins (a/b) 
ACP5,d,99.9,Alpha and beta proteins (a+b) 
ACP7--PAPL--PAPL1,d,95.7,Alpha and beta proteins (a+b) 
ACP7--PAPL--PAPL1,b,99.3,All beta proteins 
ACPP,c,100.0,Alpha and beta proteins (a/b) 
ACPT,c,100.0,Alpha and beta proteins (a/b) 
ACR--ACRS,b,91.7,All beta proteins 
ACRV1,g,85.2,Small proteins 
ACSBG1--BGM--KIAA0631--LPD,e,100.0,Multi-domain proteins (alpha and beta) 
ACSF3--PSEC0197,e,100.0,Multi-domain proteins (alpha and beta) 
ACSL1--FACL1--FACL2--LACS--LACS1--LACS2,e,100.0,Multi-domain proteins (alpha and beta) 
ACSL3--ACS3--FACL3--LACS3,e,100.0,Multi-domain proteins (alpha and beta) 
ACSL4--ACS4--FACL4--LACS4,e,100.0,Multi-domain proteins (alpha and beta) 
ACSL6--ACS2--FACL6--KIAA0837--LACS5,e,100.0,Multi-domain proteins (alpha and beta) 
ACSM1--BUCS1--LAE--MACS1,e,100.0,Multi-domain proteins (alpha and beta) 
ACSM2A--ACSM2--MACS2,e,100.0,Multi-domain proteins (alpha and beta) 
ACSM2B--ACSM2--HYST1046,e,100.0,Multi-domain proteins (alpha and beta) 
ACSM3--SAH,e,100.0,Multi-domain proteins (alpha and beta) 
ACSM4,e,100.0,Multi-domain proteins (alpha and beta) 
ACSM5--MACS3,e,100.0,Multi-domain proteins (alpha and beta) 
ACSM6--C10orf129,e,100.0,Multi-domain proteins (alpha and beta) 
ACSS1--ACAS2L--KIAA1846,e,100.0,Multi-domain proteins (alpha and beta) 
ACSS2--ACAS2,e,100.0,Multi-domain proteins (alpha and beta) 
ACSS3,e,100.0,Multi-domain proteins (alpha and beta) 
ACTA1--ACTA,c,93.3,Alpha and beta proteins (a/b) 
ACTA2--ACTSA--ACTVS--GIG46,c,93.8,Alpha and beta proteins (a/b) 
ACTB,c,84.0,Alpha and beta proteins (a/b) 
ACTBL2,c,83.1,Alpha and beta proteins (a/b) 
ACTC1--ACTC,c,93.8,Alpha and beta proteins (a/b) 
ACTG1--ACTG,c,83.8,Alpha and beta proteins (a/b) 
ACTG2--ACTA3--ACTL3--ACTSG,c,93.8,Alpha and beta proteins (a/b) 
ACTL10--C20orf134,c,89.7,Alpha and beta proteins (a/b) 
ACTL6A--BAF53--BAF53A--INO80K,c,99.9,Alpha and beta proteins (a/b) 
ACTL6B--ACTL6--BAF53B,c,99.9,Alpha and beta proteins (a/b) 
ACTL7A,c,94.3,Alpha and beta proteins (a/b) 
ACTL7B,c,83.5,Alpha and beta proteins (a/b) 
ACTL8,c,88.7,Alpha and beta proteins (a/b) 
ACTL9--ACTL7C--HSD21,c,86.6,Alpha and beta proteins (a/b) 
ACTN1,a,97.0,All alpha proteins 
ACTN2,a,97.4,All alpha proteins 
ACTN3,a,96.6,All alpha proteins 
ACTN4,a,97.2,All alpha proteins 
ACTR10--ACTR11--ARP11,c,82.5,Alpha and beta proteins (a/b) 
ACTR1A--CTRN1,c,84.0,Alpha and beta proteins (a/b) 
ACTR1B--CTRN2,c,95.9,Alpha and beta proteins (a/b) 
ACTR2--ARP2,c,91.6,Alpha and beta proteins (a/b) 
ACTR3--ARP3,c,81.1,Alpha and beta proteins (a/b) 
ACTR3B--ARP11--ARP4,c,87.0,Alpha and beta proteins (a/b) 
ACTR3C--ARP11,c,96.2,Alpha and beta proteins (a/b) 
ACTR5--ARP5,c,88.5,Alpha and beta proteins (a/b) 
ACTR6--CDA12,c,89.2,Alpha and beta proteins (a/b) 
ACTR8--ARP8--INO80N,c,96.6,Alpha and beta proteins (a/b) 
ACTRT1--ARPT1--HSD27,c,84.2,Alpha and beta proteins (a/b) 
ACTRT2--ARPM2,c,92.2,Alpha and beta proteins (a/b) 
ACTRT3--ARPM1,c,83.3,Alpha and beta proteins (a/b) 
ACVR1--ACVRLK2,d,99.9,Alpha and beta proteins (a+b) 
ACVR1--ACVRLK2,g,98.8,Small proteins 
ACVR1B--ACVRLK4--ALK4,g,98.5,Small proteins 
ACVR1B--ACVRLK4--ALK4,d,99.9,Alpha and beta proteins (a+b) 
ACVR1C--ALK7,d,99.5,Alpha and beta proteins (a+b) 
ACVR1C--ALK7,g,98.5,Small proteins 
ACVR2A--ACVR2,d,83.9,Alpha and beta proteins (a+b) 
ACVR2A--ACVR2,g,92.5,Small proteins 
ACVR2B,g,93.6,Small proteins 
ACVR2B,d,99.0,Alpha and beta proteins (a+b) 
ACVRL1--ACVRLK1--ALK1,d,99.9,Alpha and beta proteins (a+b) 
ACVRL1--ACVRLK1--ALK1,g,93.8,Small proteins 
ACY1,c,95.5,Alpha and beta proteins (a/b) 
ACY1,d,97.5,Alpha and beta proteins (a+b) 
ACY3--ASPA2,c,94.8,Alpha and beta proteins (a/b) 
ACYP1--ACYPE,d,99.5,Alpha and beta proteins (a+b) 
ACYP2--ACYP,d,99.5,Alpha and beta proteins (a+b) 
ADA--ADA1,a,80.7,All alpha proteins 
ADA--ADA1,c,90.6,Alpha and beta proteins (a/b) 
ADAD1--TENR,d,95.6,Alpha and beta proteins (a+b) 
ADAD2--TENRL,d,81.4,Alpha and beta proteins (a+b) 
ADAL,c,100.0,Alpha and beta proteins (a/b) 
ADAM10--KUZ--MADM,g,93.0,Small proteins 
ADAM10--KUZ--MADM,d,99.7,Alpha and beta proteins (a+b) 
ADAM11--MDC,d,99.7,Alpha and beta proteins (a+b) 
ADAM11--MDC,g,83.0,Small proteins 
ADAM15--MDC15,d,94.3,Alpha and beta proteins (a+b) 
ADAM15--MDC15,g,98.1,Small proteins 
ADAM17--CSVP--TACE,g,95.3,Small proteins 
ADAM17--CSVP--TACE,d,100.0,Alpha and beta proteins (a+b) 
ADAM19--MLTNB--FKSG34,d,81.9,Alpha and beta proteins (a+b) 
ADAM19--MLTNB--FKSG34,g,98.6,Small proteins 
ADAM20,d,100.0,Alpha and beta proteins (a+b) 
ADAM20,g,98.8,Small proteins 
ADAM21,d,100.0,Alpha and beta proteins (a+b) 
ADAM21,g,98.8,Small proteins 
ADAM22--MDC2,d,99.9,Alpha and beta proteins (a+b) 
ADAM22--MDC2,g,98.1,Small proteins 
ADAM23--MDC3,g,98.4,Small proteins 
ADAM23--MDC3,d,99.9,Alpha and beta proteins (a+b) 
ADAM28--ADAM23--MDCL,g,85.1,Small proteins 
ADAM28--ADAM23--MDCL,d,83.7,Alpha and beta proteins (a+b) 
ADAM29,d,84.7,Alpha and beta proteins (a+b) 
ADAM29,g,98.7,Small proteins 
ADAM2--FTNB,g,98.8,Small proteins 
ADAM2--FTNB,d,99.9,Alpha and beta proteins (a+b) 
ADAM5--ADAM5P--TMDC2,g,88.0,Small proteins 
ADAM5--ADAM5P--TMDC2,d,82.3,Alpha and beta proteins (a+b) 
ADAM7--GP83,g,98.6,Small proteins 
ADAM7--GP83,d,99.9,Alpha and beta proteins (a+b) 
ADAM8--MS2,d,99.9,Alpha and beta proteins (a+b) 
ADAM8--MS2,g,98.2,Small proteins 
ADAM9--KIAA0021--MCMP--MDC9--MLTNG,g,94.0,Small proteins 
ADAM9--KIAA0021--MCMP--MDC9--MLTNG,d,89.5,Alpha and beta proteins (a+b) 
ADAMDEC1,d,93.1,Alpha and beta proteins (a+b) 
ADAMDEC1,g,96.6,Small proteins 
ADAMTS10,d,81.0,Alpha and beta proteins (a+b) 
ADAMTS10,g,88.7,Small proteins 
ADAMTS10,b,97.4,All beta proteins 
ADAMTS14,b,96.1,All beta proteins 
ADAMTS14,d,83.9,Alpha and beta proteins (a+b) 
ADAMTS14,g,94.6,Small proteins 
ADAMTS15,d,99.9,Alpha and beta proteins (a+b) 
ADAMTS15,b,96.2,All beta proteins 
ADAMTS15,g,94.0,Small proteins 
ADAMTS16--KIAA2029,d,88.3,Alpha and beta proteins (a+b) 
ADAMTS16--KIAA2029,g,94.4,Small proteins 
ADAMTS16--KIAA2029,b,97.7,All beta proteins 
ADAMTS17,d,99.9,Alpha and beta proteins (a+b) 
ADAMTS17,g,93.7,Small proteins 
ADAMTS17,b,97.2,All beta proteins 
ADAMTS18--ADAMTS21,d,99.9,Alpha and beta proteins (a+b) 
ADAMTS18--ADAMTS21,b,98.3,All beta proteins 
ADAMTS18--ADAMTS21,g,93.4,Small proteins 
ADAMTS19,d,99.9,Alpha and beta proteins (a+b) 
ADAMTS19,g,93.4,Small proteins 
ADAMTS19,b,97.3,All beta proteins 
ADAMTS1--KIAA1346--METH1,d,99.9,Alpha and beta proteins (a+b) 
ADAMTS1--KIAA1346--METH1,g,89.5,Small proteins 
ADAMTS1--KIAA1346--METH1,b,96.8,All beta proteins 
ADAMTS20,b,97.8,All beta proteins 
ADAMTS20,d,99.9,Alpha and beta proteins (a+b) 
ADAMTS20,g,92.9,Small proteins 
ADAMTS2--PCINP--PCPNI,d,83.8,Alpha and beta proteins (a+b) 
ADAMTS2--PCINP--PCPNI,g,91.6,Small proteins 
ADAMTS2--PCINP--PCPNI,b,97.1,All beta proteins 
ADAMTS3--KIAA0366,d,84.7,Alpha and beta proteins (a+b) 
ADAMTS3--KIAA0366,g,94.1,Small proteins 
ADAMTS3--KIAA0366,b,97.1,All beta proteins 
ADAMTS5--ADAMTS11--ADMP2,g,83.7,Small proteins 
ADAMTS5--ADAMTS11--ADMP2,d,99.9,Alpha and beta proteins (a+b) 
ADAMTS5--ADAMTS11--ADMP2,b,95.9,All beta proteins 
ADAMTS6,g,91.6,Small proteins 
ADAMTS6,d,100.0,Alpha and beta proteins (a+b) 
ADAMTS6,b,97.7,All beta proteins 
ADAMTS7,g,92.9,Small proteins 
ADAMTS7,d,99.9,Alpha and beta proteins (a+b) 
ADAMTS7,b,96.6,All beta proteins 
ADAMTS8--METH2,d,80.1,Alpha and beta proteins (a+b) 
ADAMTS8--METH2,g,93.6,Small proteins 
ADAMTS8--METH2,b,95.2,All beta proteins 
ADAMTS9--KIAA1312,d,99.9,Alpha and beta proteins (a+b) 
ADAMTS9--KIAA1312,g,93.1,Small proteins 
ADAMTS9--KIAA1312,b,98.2,All beta proteins 
ADAMTSL2--KIAA0605,g,92.1,Small proteins 
ADAMTSL2--KIAA0605,b,97.5,All beta proteins 
ADAMTSL3--KIAA1233,g,97.9,Small proteins 
ADAMTSL3--KIAA1233,b,95.5,All beta proteins 
ADAMTSL5--THSD6,b,95.4,All beta proteins 
ADAMTSL5--THSD6,g,97.9,Small proteins 
ADAP1--CENTA1,g,92.9,Small proteins 
ADAP1--CENTA1,b,94.5,All beta proteins 
ADAP2--CENTA2,b,82.8,All beta proteins 
ADAP2--CENTA2,g,99.9,Small proteins 
ADAR--ADAR1--DSRAD--G1P1--IFI4,d,93.7,Alpha and beta proteins (a+b) 
ADAR--ADAR1--DSRAD--G1P1--IFI4,a,88.6,All alpha proteins 
ADARB1--ADAR2--DRADA2--RED1,d,95.4,Alpha and beta proteins (a+b) 
ADARB2--ADAR3--RED2,d,90.7,Alpha and beta proteins (a+b) 
ADAT2--DEADC1,c,83.0,Alpha and beta proteins (a/b) 
ADAT3--TAD3,c,99.1,Alpha and beta proteins (a/b) 
ADCK1,d,80.1,Alpha and beta proteins (a+b) 
ADCK2--AARF,d,96.7,Alpha and beta proteins (a+b) 
ADCK3--CABC1--PP265,d,80.3,Alpha and beta proteins (a+b) 
ADCK4,d,97.6,Alpha and beta proteins (a+b) 
ADCK5,d,98.3,Alpha and beta proteins (a+b) 
ADCY10--SAC,c,82.7,Alpha and beta proteins (a/b) 
ADCY10--SAC,d,98.0,Alpha and beta proteins (a+b) 
ADCY1,d,99.4,Alpha and beta proteins (a+b) 
ADCY2--KIAA1060,d,99.3,Alpha and beta proteins (a+b) 
ADCY3--KIAA0511,d,99.0,Alpha and beta proteins (a+b) 
ADCY4,d,99.5,Alpha and beta proteins (a+b) 
ADCY5,d,99.4,Alpha and beta proteins (a+b) 
